sent_id,token_id,kalimat,head,deprel
train-s4380,7,dapat,8,advmod
train-s4380,8,tumbuh,5,xcomp
train-s4380,9,",",2,punct
train-s4380,10,biasanya,11,advmod
train-s4380,11,tumbuh,2,parataxis
train-s4380,12,secara,13,case
train-s4380,13,liar,11,obl
train-s4380,14,di,15,case
train-s4380,15,pinggir,11,obl
train-s4380,16,jalan,15,compound
train-s4380,17,",",18,punct
train-s4380,18,tempat,15,conj
train-s4380,19,penampungan,18,compound
train-s4380,20,sampah,19,compound
train-s4380,21,",",15,punct
train-s4380,22,atau,18,cc
train-s4380,23,di,24,case
train-s4380,24,ladang,15,nmod
train-s4380,25,-,24,punct
train-s4380,26,ladang,24,compound:plur
train-s4380,27,.,2,punct
train-s4381,1,Desa,3,nsubj
train-s4381,2,ini,1,det
train-s4381,3,merupakan,0,root
train-s4381,4,satu,7,nummod
train-s4381,5,dari,7,case
train-s4381,6,8,7,nummod
train-s4381,7,desa,3,acl
train-s4381,8,dan,9,cc
train-s4381,9,kelurahan,7,conj
train-s4381,10,yang,11,nsubj
train-s4381,11,berada,7,acl
train-s4381,12,di,13,case
train-s4381,13,kecamatan,11,obl
train-s4381,14,Paga,13,flat
train-s4381,15,.,3,punct
train-s4381,16,Desa,18,nsubj
train-s4381,17,ini,16,det
train-s4381,18,memiliki,3,dep
train-s4381,19,kodepos,18,obj
train-s4381,20,86153,19,nummod
train-s4381,21,.,18,punct
train-s4382,1,Karena,4,mark
train-s4382,2,tidak,3,advmod
train-s4382,3,mau,4,advmod
train-s4382,4,merasa,9,advcl
train-s4382,5,malu,4,obj
train-s4382,6,",",9,punct
train-s4382,7,akhirnya,9,mark
train-s4382,8,mereka,9,nsubj
train-s4382,9,meminta,0,root
train-s4382,10,pertandingan,9,obj
train-s4382,11,ulang,10,compound
train-s4382,12,.,9,punct
train-s4383,1,Tarzan,7,nsubj
train-s4383,2,yang,3,nsubj
train-s4383,3,mengetahui,1,acl
train-s4383,4,kedatangan,3,obj
train-s4383,5,Gepeng,4,det
train-s4383,6,",",7,punct
train-s4383,7,berusaha,0,root
train-s4383,8,mengacau,7,xcomp
train-s4383,9,keadaan,8,obj
train-s4383,10,sehingga,12,mark
train-s4383,11,Gepeng,12,nsubj
train-s4383,12,gagal,7,advcl
train-s4383,13,menemui,12,ccomp
train-s4383,14,kekasihnya,13,obj
train-s4383,15,.,7,punct
train-s4384,1,Dengan,2,case
train-s4384,2,meniupnya,7,xcomp
train-s4384,3,",",2,punct
train-s4384,4,perawat,7,nsubj
train-s4384,5,bisa,7,advmod
train-s4384,6,segera,7,advmod
train-s4384,7,mengerti,0,root
train-s4384,8,bahwa,10,mark
train-s4384,9,ia,10,nsubj
train-s4384,10,dipanggil,7,advcl
train-s4384,11,dan,14,cc
train-s4384,12,akan,14,advmod
train-s4384,13,segera,14,advmod
train-s4384,14,datang,10,conj
train-s4384,15,menolong,14,acl
train-s4384,16,.,7,punct
train-s4385,1,Seni,12,nsubj:pass
train-s4385,2,gravir,1,flat
train-s4385,3,intaglio,2,flat
train-s4385,4,(,5,punct
train-s4385,5,Intaglio,2,appos
train-s4385,6,Engraving,5,flat
train-s4385,7,),5,punct
train-s4385,8,sebagai,9,case
train-s4385,9,metode,1,nmod
train-s4385,10,cetak,9,acl
train-s4385,11,sudah,12,advmod
train-s4385,12,dikembangkan,0,root
train-s4385,13,sejak,15,case
train-s4385,14,pertengahan,15,amod
train-s4385,15,abad,12,obl
train-s4385,16,ke,18,det
train-s4385,17,-,18,punct
train-s4385,18,15,15,nummod
train-s4385,19,",",12,punct
train-s4385,20,kemungkinan,23,advmod
train-s4385,21,besar,20,amod
train-s4385,22,di,23,case
train-s4385,23,Jerman,12,obl
train-s4385,24,.,12,punct
train-s4386,1,Bahkan,9,mark
train-s4386,2,dalam,4,case
train-s4386,3,setiap,4,det
train-s4386,4,serial,9,obl
train-s4386,5,Transformers,4,flat
train-s4386,6,",",9,punct
train-s4386,7,ia,9,nsubj
train-s4386,8,juga,9,advmod
train-s4386,9,menunjukan,0,root
train-s4386,10,mobil,9,obj
train-s4386,11,-,10,punct
train-s4386,12,mobil,10,compound:plur
train-s4386,13,F1,10,flat
train-s4386,14,yang,15,nsubj
train-s4386,15,berbeda,13,amod
train-s4386,16,.,9,punct
train-s4387,1,Tidak,3,advmod
train-s4387,2,kalah,3,advmod
train-s4387,3,menarik,11,parataxis
train-s4387,4,dari,5,case
train-s4387,5,BNS,3,nmod
train-s4387,6,/,5,punct
train-s4387,7,Batu,5,appos
train-s4387,8,Night,7,flat
train-s4387,9,Spectaculer,8,flat
train-s4387,10,",",11,punct
train-s4387,11,ada,0,root
train-s4387,12,juga,11,advmod
train-s4387,13,tempat,11,obj
train-s4387,14,Pariwisata,13,compound
train-s4387,15,pelajar,14,compound
train-s4387,16,dan,17,cc
train-s4387,17,Keluarga,15,conj
train-s4387,18,yaitu,19,advmod
train-s4387,19,Museum,13,appos
train-s4387,20,Satwa,19,flat
train-s4387,21,.,11,punct
train-s4388,1,Bandar,0,root
train-s4388,2,Udara,1,flat
train-s4388,3,Matsu,1,nsubj
train-s4388,4,Nangan,3,flat
train-s4388,5,(,3,punct
train-s4388,6,),3,punct
train-s4388,7,adalah,1,cop
train-s4388,8,salah,1,det
train-s4388,9,satu,8,fixed
train-s4388,10,bandar,1,flat
train-s4388,11,udara,1,compound
train-s4388,12,di,13,case
train-s4388,13,Wilayah,11,nmod
train-s4388,14,Lienchiang,13,flat
train-s4388,15,",",13,punct
train-s4388,16,Provinsi,13,appos
train-s4388,17,Fujian,16,flat
train-s4388,18,",",16,punct
train-s4388,19,Republik,16,appos
train-s4388,20,Cina,19,flat
train-s4388,21,(,22,punct
train-s4388,22,Taiwan,19,appos
train-s4388,23,),22,punct
train-s4388,24,.,1,punct
train-s4389,1,Mereka,2,nsubj
train-s4389,2,hidup,0,root
train-s4389,3,jomblo,2,amod
train-s4389,4,.,2,punct
train-s4390,1,Ia,2,nsubj
train-s4390,2,berusaha,0,root
train-s4390,3,menggabungkannya,2,xcomp
train-s4390,4,untuk,5,case
train-s4390,5,berkompetisi,3,xcomp
train-s4390,6,dengan,9,case
train-s4390,7,"""",9,punct
train-s4390,8,Big,9,amod
train-s4390,9,Three,5,obl
train-s4390,10,"""",9,punct
train-s4390,11,(,12,punct
train-s4390,12,General,9,appos
train-s4390,13,Motors,12,flat
train-s4390,14,",",15,punct
train-s4390,15,Ford,12,conj
train-s4390,16,dan,17,cc
train-s4390,17,Chrysler,12,conj
train-s4390,18,),12,punct
train-s4390,19,.,2,punct
train-s4391,1,Autotransformator,5,nsubj
train-s4391,2,variabel,1,amod
train-s4391,3,sebenarnya,5,advmod
train-s4391,4,adalah,5,cop
train-s4391,5,autotransformator,0,root
train-s4391,6,biasa,5,amod
train-s4391,7,yang,11,nsubj:pass
train-s4391,8,sadapan,11,nsubj:pass
train-s4391,9,tengahnya,8,compound
train-s4391,10,bisa,11,advmod
train-s4391,11,diubah,5,acl
train-s4391,12,-,11,punct
train-s4391,13,ubah,11,fixed
train-s4391,14,",",11,punct
train-s4391,15,memberikan,11,xcomp
train-s4391,16,perbandingan,15,obj
train-s4391,17,lilitan,16,compound
train-s4391,18,primer,17,compound
train-s4391,19,-,18,punct
train-s4391,20,sekunder,18,compound
train-s4391,21,yang,22,nsubj
train-s4391,22,berubah,16,acl
train-s4391,23,-,22,punct
train-s4391,24,ubah,22,fixed
train-s4391,25,.,5,punct
train-s4392,1,Apa,5,nsubj
train-s4392,2,yang,3,nsubj
train-s4392,3,mencegah,1,acl
train-s4392,4,setan-setan,3,obj
train-s4392,5,menghasilkan,0,root
train-s4392,6,lebih,8,advmod
train-s4392,7,banyak,8,advmod
train-s4392,8,Nefilim,5,obj
train-s4392,9,pada,10,case
train-s4392,10,zaman,8,nmod
train-s4392,11,sekarang,10,nmod
train-s4392,12,?,5,punct
train-s4393,1,Asal,4,nsubj:pass
train-s4393,2,zaman,1,compound
train-s4393,3,prasejarah,2,amod
train-s4393,4,dikuatkan,0,root
train-s4393,5,dari,6,case
train-s4393,6,bentuk,4,obl
train-s4393,7,batu,6,compound
train-s4393,8,tegak,7,amod
train-s4393,9,yang,10,nsubj
train-s4393,10,utuh,7,amod
train-s4393,11,.,4,punct
train-s4394,1,Artikel,0,root
train-s4394,2,ini,1,det
train-s4394,3,mengenai,4,case
train-s4394,4,pengusaha,1,nmod
train-s4394,5,.,1,punct
train-s4395,1,Kebangkitan,3,nsubj:pass
train-s4395,2,lain,1,amod
train-s4395,3,ditandai,0,root
train-s4395,4,adanya,3,obj
train-s4395,5,daur,4,compound
train-s4395,6,ulang,5,compound
train-s4395,7,dari,9,case
train-s4395,8,The,9,det
train-s4395,9,Texas,4,nmod
train-s4395,10,Chainsaw,9,flat
train-s4395,11,Massacre,9,flat
train-s4395,12,yakni,14,advmod
train-s4395,13,The,14,det
train-s4395,14,Texas,9,appos
train-s4395,15,Chainsaw,14,flat
train-s4395,16,Massacre,14,flat
train-s4395,17,",",3,punct
train-s4395,18,prekuelnya,14,appos
train-s4395,19,",",18,punct
train-s4395,20,The,21,det
train-s4395,21,Texas,14,appos
train-s4395,22,Chainsaw,21,flat
train-s4395,23,Massacre,21,flat
train-s4395,24,:,26,punct
train-s4395,25,The,26,det
train-s4395,26,Beginning,21,flat
train-s4395,27,menambah,3,parataxis
train-s4395,28,popularitas,27,obj
train-s4395,29,waralaba,28,compound
train-s4395,30,ini,29,det
train-s4395,31,.,3,punct
train-s4396,1,Sistem,5,nsubj
train-s4396,2,penanggalan,1,flat
train-s4396,3,kalender,2,flat
train-s4396,4,ini,1,det
train-s4396,5,disebut,0,root
train-s4396,6,lunisolar,5,acl
train-s4396,7,karena,8,mark
train-s4396,8,berpatokan,5,advcl
train-s4396,9,pada,10,case
train-s4396,10,perubahan,8,obl
train-s4396,11,musim,10,compound
train-s4396,12,yang,13,obl
train-s4396,13,dipengaruhi,10,acl
train-s4396,14,oleh,15,case
train-s4396,15,putaran,13,obl
train-s4396,16,matahari,15,compound
train-s4396,17,dan,18,cc
train-s4396,18,bulan,16,conj
train-s4396,19,.,5,punct
train-s4397,1,Temuan,6,nsubj
train-s4397,2,arkeologi,1,compound
train-s4397,3,di,4,case
train-s4397,4,daerah,1,nmod
train-s4397,5,Jambi,4,flat
train-s4397,6,menunjukkan,0,root
train-s4397,7,sisa,6,obj
train-s4397,8,-,7,punct
train-s4397,9,sisa,7,compound:plur
train-s4397,10,penyangga,7,compound
train-s4397,11,rumah,10,compound
train-s4397,12,dari,13,case
train-s4397,13,kayu,7,nmod
train-s4397,14,ini,13,det
train-s4397,15,di,16,case
train-s4397,16,atas,7,nmod
train-s4397,17,tanah,16,compound
train-s4397,18,gambut,17,compound
train-s4397,19,dari,20,case
train-s4397,20,perkampungan,7,nmod
train-s4397,21,abad,20,compound
train-s4397,22,ke,21,nummod
train-s4397,23,-,22,punct
train-s4397,24,11,22,nummod
train-s4397,25,hingga,21,case
train-s4397,26,ke,21,nummod
train-s4397,27,-,26,punct
train-s4397,28,13,26,nummod
train-s4397,29,.,6,punct
train-s4398,1,Banyak,2,det
train-s4398,2,proyek,6,nsubj
train-s4398,3,Open,2,flat
train-s4398,4,Source,3,flat
train-s4398,5,telah,6,advmod
train-s4398,6,memulai,0,root
train-s4398,7,proyek,6,obj
train-s4398,8,menyediakan,7,acl
train-s4398,9,file,8,obj
train-s4398,10,yang,11,nsubj:pass
train-s4398,11,dibuat,9,acl
train-s4398,12,dengan,13,case
train-s4398,13,Visual,11,obl
train-s4398,14,C++,13,flat
train-s4398,15,Express,14,flat
train-s4398,16,;,11,punct
train-s4398,17,contohnya,11,compound
train-s4398,18,Irrlicht,17,flat
train-s4398,19,dan,20,cc
train-s4398,20,Ogre,18,conj
train-s4398,21,.,6,punct
train-s4398,22,Modding,23,amod
train-s4398,23,kit,34,nsubj
train-s4398,24,untuk,25,case
train-s4398,25,mesin,23,nmod
train-s4398,26,komersial,25,amod
train-s4398,27,",",23,punct
train-s4398,28,seperti,29,case
train-s4398,29,Valve's,23,nmod
train-s4398,30,Source,29,flat
train-s4398,31,engine,30,flat
train-s4398,32,",",23,punct
train-s4398,33,juga,34,advmod
train-s4398,34,mendukung,6,dep
train-s4398,35,sistem,34,obj
train-s4398,36,pengembangan,35,compound
train-s4398,37,ini,35,det
train-s4398,38,.,34,punct
train-s4399,1,Muara,6,nsubj
train-s4399,2,Mujan,1,flat
train-s4399,3,adalah,6,cop
train-s4399,4,salah,6,det
train-s4399,5,satu,4,fixed
train-s4399,6,kampung,0,root
train-s4399,7,di,8,case
train-s4399,8,kecamatan,6,nmod
train-s4399,9,Laham,8,flat
train-s4399,10,",",8,punct
train-s4399,11,Kabupaten,8,appos
train-s4399,12,Kutai,11,flat
train-s4399,13,Barat,12,amod
train-s4399,14,",",11,punct
train-s4399,15,provinsi,11,appos
train-s4399,16,Kalimantan,15,flat
train-s4399,17,Timur,16,amod
train-s4399,18,",",15,punct
train-s4399,19,Indonesia,15,appos
train-s4399,20,.,6,punct
train-s4400,1,Untuk,2,case
train-s4400,2,memenuhi,14,xcomp
train-s4400,3,kebutuhan,2,obj
train-s4400,4,pasar,3,compound
train-s4400,5,akan,6,advmod
train-s4400,6,taksi,3,compound
train-s4400,7,yang,9,nsubj
train-s4400,8,lebih,9,advmod
train-s4400,9,ekslusif,6,acl
train-s4400,10,",",14,punct
train-s4400,11,Blue,14,nsubj
train-s4400,12,Bird,11,flat
train-s4400,13,Group,11,flat
train-s4400,14,menghadirkan,0,root
train-s4400,15,Silver,14,obj
train-s4400,16,Bird,15,flat
train-s4400,17,.,14,punct
train-s4400,18,Jenis,31,nsubj
train-s4400,19,taksi,18,compound
train-s4400,20,eksekutif,19,amod
train-s4400,21,ini,19,det
train-s4400,22,",",18,punct
train-s4400,23,terkenal,18,acl
train-s4400,24,dengan,25,case
train-s4400,25,warna,23,obl
train-s4400,26,hitamnya,25,compound
train-s4400,27,dengan,28,case
train-s4400,28,kelas,23,obl
train-s4400,29,tersendiri,28,amod
train-s4400,30,",",31,punct
train-s4400,31,mulai,14,dep
train-s4400,32,beroperasi,31,xcomp
train-s4400,33,pada,32,case
train-s4400,34,1993,32,nummod
train-s4400,35,.,31,punct
train-s4401,1,Karya,3,nsubj
train-s4401,2,ini,1,det
train-s4401,3,memelopori,0,root
train-s4401,4,Open,3,obj
train-s4401,5,Clip,4,flat
train-s4401,6,Art,5,flat
train-s4401,7,Library,6,flat
train-s4401,8,.,3,punct
train-s4402,1,Pada,2,case
train-s4402,2,bulan,9,nmod
train-s4402,3,September,2,compound
train-s4402,4,2011,3,nummod
train-s4402,5,",",9,punct
train-s4402,6,One,9,nsubj
train-s4402,7,Direction,6,flat
train-s4402,8,turut,9,advmod
train-s4402,9,berpartisipasi,0,root
train-s4402,10,dalam,11,case
train-s4402,11,acara,9,nmod
train-s4402,12,pengumpulan,11,compound
train-s4402,13,dana,12,compound
train-s4402,14,dengan,15,case
train-s4402,15,tema,11,nmod
train-s4402,16,BGC,15,flat
train-s4402,17,Charity,16,flat
train-s4402,18,Day,17,flat
train-s4402,19,2011,18,nummod
train-s4402,20,untuk,21,case
train-s4402,21,membantu,11,acl
train-s4402,22,warga,21,obj
train-s4402,23,negara,22,compound
train-s4402,24,Inggris,23,compound
train-s4402,25,yang,28,obj
train-s4402,26,kondisinya,28,compound
train-s4402,27,belum,28,advmod
train-s4402,28,pulih,22,amod
train-s4402,29,pasca,30,case
train-s4402,30,peristiwa,28,nmod
train-s4402,31,11,32,nummod
train-s4402,32,September,30,flat
train-s4402,33,2001,32,nummod
train-s4402,34,(,35,punct
train-s4402,35,foto,32,appos
train-s4402,36,),35,punct
train-s4402,37,.,9,punct
train-s4403,1,Pemain,2,nsubj:pass
train-s4403,2,ditugaskan,0,root
train-s4403,3,untuk,4,case
train-s4403,4,menyelidikinya,2,xcomp
train-s4403,5,dengan,6,case
train-s4403,6,ditemani,2,xcomp
train-s4403,7,langsung,6,amod
train-s4403,8,oleh,9,case
train-s4403,9,Gil,6,obl
train-s4403,10,Grissom,9,flat
train-s4403,11,.,2,punct
train-s4404,1,Di,2,case
train-s4404,2,sepanjang,9,obl
train-s4404,3,perjalanan,2,nmod
train-s4404,4,dengan,5,case
train-s4404,5,kereta,3,nmod
train-s4404,6,api,5,compound
train-s4404,7,",",9,punct
train-s4404,8,Hyakken,9,nsubj
train-s4404,9,terus,0,root
train-s4404,10,menerus,9,fixed
train-s4404,11,minum,9,xcomp
train-s4404,12,sake,11,obj
train-s4404,13,ditemani,9,acl
train-s4404,14,Hirayama,13,obj
train-s4404,15,.,9,punct
train-s4405,1,Ketika,4,mark
train-s4405,2,Xia,4,nsubj
train-s4405,3,Yu,2,flat
train-s4405,4,beranjak,10,advcl
train-s4405,5,tua,4,obj
train-s4405,6,",",10,punct
train-s4405,7,dia,10,nsubj
train-s4405,8,pun,7,advmod
train-s4405,9,mau,10,advmod
train-s4405,10,memilih,0,root
train-s4405,11,salah,13,det
train-s4405,12,satu,11,fixed
train-s4405,13,menterinya,10,obj
train-s4405,14,",",13,punct
train-s4405,15,yaitu,16,mark
train-s4405,16,Nabi,13,appos
train-s4405,17,Yi,16,flat
train-s4405,18,untuk,19,case
train-s4405,19,menggantikannya,10,xcomp
train-s4405,20,.,10,punct
train-s4406,1,Masyarakat,22,nsubj
train-s4406,2,pra,3,advmod
train-s4406,3,sejahtera,1,amod
train-s4406,4,dan,5,cc
train-s4406,5,sejahtera,3,conj
train-s4406,6,I,5,nummod
train-s4406,7,di,8,case
train-s4406,8,Desa,1,nmod
train-s4406,9,Padaherang,8,flat
train-s4406,10,Kecamatan,8,flat
train-s4406,11,Padaherang,10,flat
train-s4406,12,Kabupaten,10,flat
train-s4406,13,Ciamis,12,flat
train-s4406,14,berdasarkan,15,case
train-s4406,15,hasil,22,nmod
train-s4406,16,pendapatan,15,compound
train-s4406,17,keluarga,16,compound
train-s4406,18,tahun,16,compound
train-s4406,19,2008,18,nummod
train-s4406,20,adalah,22,cop
train-s4406,21,:,22,punct
train-s4406,22,Pra,0,root
train-s4406,23,Sejahtera,22,flat
train-s4406,24,=,23,punct
train-s4406,25,329,23,nummod
train-s4406,26,KK,23,flat
train-s4406,27,",",28,punct
train-s4406,28,Sejahtera,22,conj
train-s4406,29,=,28,punct
train-s4406,30,205,28,nummod
train-s4406,31,KK,28,flat
train-s4406,32,",",28,punct
train-s4406,33,jumlah,22,appos
train-s4406,34,jiwa,33,compound
train-s4406,35,410,34,nummod
train-s4406,36,.,22,punct
train-s4407,1,Bahasa,6,nsubj
train-s4407,2,Nafri,1,flat
train-s4407,3,adalah,6,cop
train-s4407,4,salah,6,det
train-s4407,5,satu,4,fixed
train-s4407,6,bahasa,0,root
train-s4407,7,yang,8,acl
train-s4407,8,dipertuturkan,6,acl
train-s4407,9,di,10,case
train-s4407,10,daerah,8,obl
train-s4407,11,kampung,10,compound
train-s4407,12,Nafri,11,flat
train-s4407,13,",",14,punct
train-s4407,14,distrik,10,conj
train-s4407,15,Abepura,14,flat
train-s4407,16,",",10,punct
train-s4407,17,Kota,10,appos
train-s4407,18,Jayapura,17,flat
train-s4407,19,",",17,punct
train-s4407,20,Papua,17,appos
train-s4407,21,",",20,punct
train-s4407,22,Indonesia,20,appos
train-s4407,23,.,6,punct
train-s4408,1,Pada,2,case
train-s4408,2,Indonesian,10,obl
train-s4408,3,Super,2,flat
train-s4408,4,League,3,flat
train-s4408,5,2008,2,nummod
train-s4408,6,/,2,punct
train-s4408,7,2009,2,nummod
train-s4408,8,",",10,punct
train-s4408,9,Persib,10,nsubj:pass
train-s4408,10,terpaksa,0,root
train-s4408,11,harus,12,advmod
train-s4408,12,meninggalkan,10,ccomp
train-s4408,13,Stadion,12,obj
train-s4408,14,Siliwangi,13,flat
train-s4408,15,setelah,16,case
train-s4408,16,terjadi,12,xcomp
train-s4408,17,kerusuhan,16,obj
train-s4408,18,ketika,19,mark
train-s4408,19,menjamu,17,advcl
train-s4408,20,Persija,19,obj
train-s4408,21,Jakarta,20,flat
train-s4408,22,pada,23,case
train-s4408,23,pekan,17,nmod
train-s4408,24,kedua,23,nummod
train-s4408,25,.,12,punct
train-s4409,1,Kota,3,nsubj
train-s4409,2,ini,1,det
train-s4409,3,memiliki,0,root
train-s4409,4,luas,3,obj
train-s4409,5,sebesar,7,case
train-s4409,6,16.4,7,nummod
train-s4409,7,km²,4,nmod
train-s4409,8,.,3,punct
train-s4410,1,Wilkins,10,nsubj
train-s4410,2,",",4,punct
train-s4410,3,dalam,4,case
train-s4410,4,tambahan,10,obl
train-s4410,5,11,4,nummod
train-s4410,6,musimnya,4,amod
train-s4410,7,dengan,8,case
train-s4410,8,Hawks,4,nmod
train-s4410,9,",",4,punct
train-s4410,10,menjalankan,0,root
train-s4410,11,tugas,10,obj
train-s4410,12,singkat,11,amod
train-s4410,13,dengan,15,case
train-s4410,14,Los,15,det
train-s4410,15,Angeles,11,nmod
train-s4410,16,Clippers,15,flat
train-s4410,17,",",18,punct
train-s4410,18,Boston,15,conj
train-s4410,19,Celtics,18,flat
train-s4410,20,",",21,punct
train-s4410,21,Panathinaikos,15,conj
train-s4410,22,Athens,21,flat
train-s4410,23,(,25,punct
train-s4410,24,sebuah,25,det
train-s4410,25,tim,21,appos
train-s4410,26,professional,25,amod
train-s4410,27,di,28,case
train-s4410,28,Yunani,25,nmod
train-s4410,29,",",25,punct
train-s4410,30,dengan,31,case
train-s4410,31,mereka,33,obl
train-s4410,32,ia,33,nsubj
train-s4410,33,memenangkan,25,parataxis
train-s4410,34,gelar,33,obj
train-s4410,35,pertamanya,34,amod
train-s4410,36,",",34,punct
train-s4410,37,yaitu,38,mark
train-s4410,38,European,34,appos
train-s4410,39,Clubs,38,flat
train-s4410,40,',44,punct
train-s4410,41,Championship,38,flat
train-s4410,42,dan,44,cc
train-s4410,43,the,44,det
train-s4410,44,Greek,38,conj
train-s4410,45,Cup,44,flat
train-s4410,46,),25,punct
train-s4410,47,",",48,punct
train-s4410,48,Fortitudo,15,conj
train-s4410,49,Bologna,48,flat
train-s4410,50,(,52,punct
train-s4410,51,sebuah,52,det
train-s4410,52,tim,48,appos
train-s4410,53,professional,52,amod
train-s4410,54,di,55,case
train-s4410,55,Italia,52,nmod
train-s4410,56,),52,punct
train-s4410,57,",",64,punct
train-s4410,58,dengan,59,case
train-s4410,59,San,15,nmod
train-s4410,60,Antonio,59,flat
train-s4410,61,Spurs,59,flat
train-s4410,62,",",64,punct
train-s4410,63,dan,64,cc
train-s4410,64,Orlando,15,conj
train-s4410,65,Magic,64,flat
train-s4410,66,sebelum,67,case
train-s4410,67,pensiun,10,obl
train-s4410,68,pada,10,case
train-s4410,69,1999,10,nummod
train-s4410,70,.,10,punct
train-s4411,1,Terdapat,0,root
train-s4411,2,duri,1,obj
train-s4411,3,kecil,2,amod
train-s4411,4,yang,5,nsubj
train-s4411,5,mengarah,2,acl
train-s4411,6,ke,7,case
train-s4411,7,depan,5,obl
train-s4411,8,di,9,case
train-s4411,9,muka,5,obl
train-s4411,10,sirip,9,compound
train-s4411,11,punggung,10,compound
train-s4411,12,(,13,punct
train-s4411,13,procumbent,9,appos
train-s4411,14,dorsal,13,flat
train-s4411,15,spine,13,flat
train-s4411,16,),13,punct
train-s4411,17,",",9,punct
train-s4411,18,yang,22,nsubj
train-s4411,19,kadang,22,advmod
train-s4411,20,-,19,punct
train-s4411,21,kadang,19,compound:plur
train-s4411,22,tersembunyi,2,acl
train-s4411,23,di,24,case
train-s4411,24,bawah,22,obl
train-s4411,25,sisik,24,compound
train-s4411,26,.,1,punct
train-s4412,1,Semuanya,0,root
train-s4412,2,sedih,1,amod
train-s4412,3,dan,4,cc
train-s4412,4,merahasiakannya,2,conj
train-s4412,5,kepada,6,case
train-s4412,6,Sinar,4,obl
train-s4412,7,.,1,punct
train-s4413,1,Wonokerso,3,nsubj
train-s4413,2,adalah,3,cop
train-s4413,3,desa,0,root
train-s4413,4,di,5,case
train-s4413,5,kecamatan,3,nmod
train-s4413,6,Kedawung,5,flat
train-s4413,7,",",5,punct
train-s4413,8,Sragen,5,appos
train-s4413,9,",",8,punct
train-s4413,10,Jawa,8,appos
train-s4413,11,Tengah,10,amod
train-s4413,12,",",10,punct
train-s4413,13,Indonesia,10,appos
train-s4413,14,.,3,punct
train-s4414,1,Galileo,2,nsubj
train-s4414,2,memformulasikan,0,root
train-s4414,3,dan,4,cc
train-s4414,4,berhasil,2,conj
train-s4414,5,mengetes,4,xcomp
train-s4414,6,beberapa,7,det
train-s4414,7,hasil,5,obj
train-s4414,8,dari,9,case
train-s4414,9,dinamika,5,obl
train-s4414,10,mekanik,9,compound
train-s4414,11,",",2,punct
train-s4414,12,terutama,13,advmod
train-s4414,13,Hukum,2,flat
train-s4414,14,Inert,13,flat
train-s4414,15,.,2,punct
train-s4415,1,Rumak,3,nsubj
train-s4415,2,adalah,3,cop
train-s4415,3,desa,0,root
train-s4415,4,yang,5,nsubj
train-s4415,5,berada,3,acl
train-s4415,6,di,7,case
train-s4415,7,kecamatan,5,obl
train-s4415,8,Kediri,7,flat
train-s4415,9,",",7,punct
train-s4415,10,Kabupaten,7,appos
train-s4415,11,Lombok,10,flat
train-s4415,12,Barat,11,amod
train-s4415,13,",",10,punct
train-s4415,14,Nusa,10,appos
train-s4415,15,Tenggara,14,flat
train-s4415,16,Barat,15,amod
train-s4415,17,",",14,punct
train-s4415,18,Indonesia,14,appos
train-s4415,19,.,3,punct
train-s4416,1,Xabi,7,nsubj
train-s4416,2,Alonso,1,flat
train-s4416,3,Olano,2,appos
train-s4416,4,(,3,punct
train-s4416,5,),3,punct
train-s4416,6,adalah,7,cop
train-s4416,7,pemain,0,root
train-s4416,8,sepak,7,compound
train-s4416,9,bola,8,compound
train-s4416,10,bertinggi,7,acl
train-s4416,11,tubuh,10,compound
train-s4416,12,183,13,nummod
train-s4416,13,cm,11,compound
train-s4416,14,asal,15,case
train-s4416,15,Spanyol,7,nmod
train-s4416,16,yang,17,nsubj
train-s4416,17,bermain,7,acl
train-s4416,18,di,19,case
train-s4416,19,klub,17,obl
train-s4416,20,Real,19,flat
train-s4416,21,Madrid,20,flat
train-s4416,22,.,7,punct
train-s4417,1,Albufeira,5,nsubj
train-s4417,2,(,1,punct
train-s4417,3,),1,punct
train-s4417,4,adalah,5,cop
train-s4417,5,kota,0,root
train-s4417,6,Portugis,5,flat
train-s4417,7,dan,8,cc
train-s4417,8,manisipaliti,5,conj
train-s4417,9,di,10,case
train-s4417,10,distrik,8,nmod
train-s4417,11,Faro,10,flat
train-s4417,12,",",10,punct
train-s4417,13,Algarve,10,appos
train-s4417,14,(,15,punct
train-s4417,15,الغرب,13,appos
train-s4417,16,),15,punct
train-s4417,17,region,13,compound
train-s4417,18,.,5,punct
train-s4418,1,Gerardo,6,nsubj
train-s4418,2,Martino,1,flat
train-s4418,3,Uberto,2,flat
train-s4418,4,Martens,3,flat
train-s4418,5,adalah,6,cop
train-s4418,6,Prefek,0,root
train-s4418,7,Apostolik,6,flat
train-s4418,8,Makassar,7,flat
train-s4418,9,pertama,8,nummod
train-s4418,10,yang,11,nsubj
train-s4418,11,menjabat,6,acl
train-s4418,12,dari,11,case
train-s4418,13,1937,11,nummod
train-s4418,14,.,6,punct
train-s4419,1,Label,4,nsubj
train-s4419,2,RFID,1,flat
train-s4419,3,dapat,4,advmod
train-s4419,4,membaca,0,root
train-s4419,5,ratusan,4,obj
train-s4419,6,pada,8,case
train-s4419,7,satu,8,nummod
train-s4419,8,waktu,4,obl
train-s4419,9,",",4,punct
train-s4419,10,sedangkan,15,mark
train-s4419,11,kode,15,nsubj:pass
train-s4419,12,batang,11,compound
