sent_id,teks,token_id,token,lemma,upos,xpos,feats,head,deprel,misc,negasi_scope
train-s478,"Rasul Paulus dalam Surat Roma melukiskannya demikian: ``Atau tidak tahukah kamu, bahwa kita semua yang telah dibaptis dalam Kristus, telah dibaptis dalam kematian-Nya?",22,Kristus,kristus,PROPN,NSD,{'Number': 'Sing'},20,nmod,"{'SpaceAfter': 'No', 'MorphInd': '^kristus<n>_NSD$'}",In_Scope
train-s478,"Rasul Paulus dalam Surat Roma melukiskannya demikian: ``Atau tidak tahukah kamu, bahwa kita semua yang telah dibaptis dalam Kristus, telah dibaptis dalam kematian-Nya?",24,telah,telah,ADV,D--,-,25,advmod,{'MorphInd': '^telah<d>_D--$'},In_Scope
train-s478,"Rasul Paulus dalam Surat Roma melukiskannya demikian: ``Atau tidak tahukah kamu, bahwa kita semua yang telah dibaptis dalam Kristus, telah dibaptis dalam kematian-Nya?",25,dibaptis,dibaptis,VERB,X--,-,12,advcl,{'MorphInd': '^dibaptis<x>_X--$'},In_Scope
train-s478,"Rasul Paulus dalam Surat Roma melukiskannya demikian: ``Atau tidak tahukah kamu, bahwa kita semua yang telah dibaptis dalam Kristus, telah dibaptis dalam kematian-Nya?",26,dalam,dalam,ADP,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",27,case,{'MorphInd': '^dalam<a>_ASP$'},In_Scope
train-s478,"Rasul Paulus dalam Surat Roma melukiskannya demikian: ``Atau tidak tahukah kamu, bahwa kita semua yang telah dibaptis dalam Kristus, telah dibaptis dalam kematian-Nya?",27,kematian-Nya,kematian,NOUN,NSD+PS3,"{'Number': 'Sing', 'Number[psor]': 'Sing', 'Person[psor]': '3'}",25,obl,"{'SpaceAfter': 'No', 'MorphInd': '^ke+mati<a>+an_NSD+dia<p>_PS3$'}",In_Scope
train-s508,Tentu saja dalam beberapa hal harus diperhatikan adu manisnya agar dalam mengolah lagu itu tidak menjadi berlebihan.,1,Tentu,tentu,ADV,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",7,advmod,{'MorphInd': '^tentu<a>_ASP$'},Out_Scope
train-s508,Tentu saja dalam beberapa hal harus diperhatikan adu manisnya agar dalam mengolah lagu itu tidak menjadi berlebihan.,2,saja,saja,ADV,D--,-,1,fixed,{'MorphInd': '^saja<d>_D--$'},Out_Scope
train-s508,Tentu saja dalam beberapa hal harus diperhatikan adu manisnya agar dalam mengolah lagu itu tidak menjadi berlebihan.,3,dalam,dalam,ADP,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",5,case,{'MorphInd': '^dalam<a>_ASP$'},Out_Scope
train-s508,Tentu saja dalam beberapa hal harus diperhatikan adu manisnya agar dalam mengolah lagu itu tidak menjadi berlebihan.,4,beberapa,beberapa,DET,B--,"{'NumType': 'Card', 'PronType': 'Ind'}",5,det,{'MorphInd': '^beberapa<b>_B--$'},Out_Scope
train-s508,Tentu saja dalam beberapa hal harus diperhatikan adu manisnya agar dalam mengolah lagu itu tidak menjadi berlebihan.,5,hal,hal,NOUN,NSD,{'Number': 'Sing'},7,obl,{'MorphInd': '^hal<n>_NSD$'},Out_Scope
train-s508,Tentu saja dalam beberapa hal harus diperhatikan adu manisnya agar dalam mengolah lagu itu tidak menjadi berlebihan.,6,harus,harus,ADV,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",7,advmod,{'MorphInd': '^harus<v>_VSA$'},Out_Scope
train-s508,Tentu saja dalam beberapa hal harus diperhatikan adu manisnya agar dalam mengolah lagu itu tidak menjadi berlebihan.,7,diperhatikan,diperhatikan,VERB,VSP,"{'Number': 'Sing', 'Voice': 'Pass'}",0,root,{'MorphInd': '^di+perhatikan<v>_VSP$'},Out_Scope
train-s508,Tentu saja dalam beberapa hal harus diperhatikan adu manisnya agar dalam mengolah lagu itu tidak menjadi berlebihan.,8,adu,adu,NOUN,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",7,nsubj:pass,{'MorphInd': '^adu<v>_VSA$'},Out_Scope
train-s508,Tentu saja dalam beberapa hal harus diperhatikan adu manisnya agar dalam mengolah lagu itu tidak menjadi berlebihan.,9,manisnya,manis,NOUN,ASP+PS3,"{'Degree': 'Pos', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person[psor]': '3'}",8,compound,{'MorphInd': '^manis<a>_ASP+dia<p>_PS3$'},Out_Scope
train-s508,Tentu saja dalam beberapa hal harus diperhatikan adu manisnya agar dalam mengolah lagu itu tidak menjadi berlebihan.,10,agar,agar,ADP,S--,-,7,case,{'MorphInd': '^agar<s>_S--$'},Out_Scope
train-s508,Tentu saja dalam beberapa hal harus diperhatikan adu manisnya agar dalam mengolah lagu itu tidak menjadi berlebihan.,11,dalam,dalam,ADP,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",12,case,{'MorphInd': '^dalam<a>_ASP$'},Out_Scope
train-s508,Tentu saja dalam beberapa hal harus diperhatikan adu manisnya agar dalam mengolah lagu itu tidak menjadi berlebihan.,12,mengolah,menolah,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",7,xcomp,{'MorphInd': '^meN+olah<v>_VSA$'},Out_Scope
train-s508,Tentu saja dalam beberapa hal harus diperhatikan adu manisnya agar dalam mengolah lagu itu tidak menjadi berlebihan.,13,lagu,lagu,NOUN,NSD,{'Number': 'Sing'},12,obj,{'MorphInd': '^lagu<n>_NSD$'},Out_Scope
train-s508,Tentu saja dalam beberapa hal harus diperhatikan adu manisnya agar dalam mengolah lagu itu tidak menjadi berlebihan.,14,itu,itu,DET,B--,{'PronType': 'Dem'},13,det,{'MorphInd': '^itu<b>_B--$'},Out_Scope
train-s508,Tentu saja dalam beberapa hal harus diperhatikan adu manisnya agar dalam mengolah lagu itu tidak menjadi berlebihan.,15,tidak,tidak,PART,G--,{'Polarity': 'Neg'},16,advmod,{'MorphInd': '^tidak<g>_G--$'},Kata Negasi
train-s508,Tentu saja dalam beberapa hal harus diperhatikan adu manisnya agar dalam mengolah lagu itu tidak menjadi berlebihan.,16,menjadi,menjadi,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",13,acl,{'MorphInd': '^meN+jadi<a>_VSA$'},In_Scope
train-s508,Tentu saja dalam beberapa hal harus diperhatikan adu manisnya agar dalam mengolah lagu itu tidak menjadi berlebihan.,17,berlebihan,berlebihan,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",16,ccomp,"{'SpaceAfter': 'No', 'MorphInd': '^ber+lebih<a>+an_VSA$'}",In_Scope
train-s520,"Ayahnya bahkan berkata, ``Mengapa tidak engkau beri tahu bahwa begitu mulia dan suci maksudmu?",1,Ayahnya,ayah,PROPN,NSD+PS3,"{'Number': 'Sing', 'Number[psor]': 'Sing', 'Person[psor]': '3'}",3,nsubj,{'MorphInd': '^ayah<n>_NSD+dia<p>_PS3$'},In_Scope
train-s520,"Ayahnya bahkan berkata, ``Mengapa tidak engkau beri tahu bahwa begitu mulia dan suci maksudmu?",2,bahkan,bahkan,ADV,D--,-,3,advmod,{'MorphInd': '^bahkan<d>_D--$'},In_Scope
train-s520,"Ayahnya bahkan berkata, ``Mengapa tidak engkau beri tahu bahwa begitu mulia dan suci maksudmu?",3,berkata,berkata,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",9,advcl,"{'SpaceAfter': 'No', 'MorphInd': '^ber+kata<n>_VSA$'}",In_Scope
train-s520,"Ayahnya bahkan berkata, ``Mengapa tidak engkau beri tahu bahwa begitu mulia dan suci maksudmu?",6,Mengapa,mengapa,ADV,W--,{'PronType': 'Int'},9,advmod,{'MorphInd': '^mengapa<w>_W--$'},In_Scope
train-s520,"Ayahnya bahkan berkata, ``Mengapa tidak engkau beri tahu bahwa begitu mulia dan suci maksudmu?",7,tidak,tidak,PART,G--,{'Polarity': 'Neg'},9,advmod,{'MorphInd': '^tidak<g>_G--$'},Kata Negasi
train-s520,"Ayahnya bahkan berkata, ``Mengapa tidak engkau beri tahu bahwa begitu mulia dan suci maksudmu?",8,engkau,engkau,PRON,PS2,"{'Number': 'Sing', 'Person': '2', 'Polite': 'Infm', 'PronType': 'Prs'}",9,nsubj,{'MorphInd': '^engkau<p>_PS2$'},In_Scope
train-s520,"Ayahnya bahkan berkata, ``Mengapa tidak engkau beri tahu bahwa begitu mulia dan suci maksudmu?",9,beri,beri,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",0,root,{'MorphInd': '^beri<v>_VSA$'},In_Scope
train-s520,"Ayahnya bahkan berkata, ``Mengapa tidak engkau beri tahu bahwa begitu mulia dan suci maksudmu?",10,tahu,tahu,VERB,NSD,{'Number': 'Sing'},9,xcomp,{'MorphInd': '^tahu<n>_NSD$'},In_Scope
train-s520,"Ayahnya bahkan berkata, ``Mengapa tidak engkau beri tahu bahwa begitu mulia dan suci maksudmu?",11,bahwa,bahwa,PRON,S--,{'PronType': 'Rel'},16,mark,{'MorphInd': '^bahwa<s>_S--$'},In_Scope
train-s520,"Ayahnya bahkan berkata, ``Mengapa tidak engkau beri tahu bahwa begitu mulia dan suci maksudmu?",12,begitu,begitu,ADV,B--,{'PronType': 'Dem'},16,advmod,{'MorphInd': '^begitu<b>_B--$'},In_Scope
train-s520,"Ayahnya bahkan berkata, ``Mengapa tidak engkau beri tahu bahwa begitu mulia dan suci maksudmu?",13,mulia,mulia,ADJ,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",16,amod,{'MorphInd': '^mulia<a>_ASP$'},In_Scope
train-s520,"Ayahnya bahkan berkata, ``Mengapa tidak engkau beri tahu bahwa begitu mulia dan suci maksudmu?",14,dan,dan,CCONJ,H--,-,15,cc,{'MorphInd': '^dan<h>_H--$'},In_Scope
train-s520,"Ayahnya bahkan berkata, ``Mengapa tidak engkau beri tahu bahwa begitu mulia dan suci maksudmu?",15,suci,suci,ADJ,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",13,conj,{'MorphInd': '^suci<a>_ASP$'},In_Scope
train-s520,"Ayahnya bahkan berkata, ``Mengapa tidak engkau beri tahu bahwa begitu mulia dan suci maksudmu?",16,maksudmu,maksud,NOUN,NSD+PS2,"{'Number': 'Sing', 'Number[psor]': 'Sing', 'Person[psor]': '2'}",10,ccomp,"{'SpaceAfter': 'No', 'MorphInd': '^maksud<n>_NSD+kamu<p>_PS2$'}",In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",1,Karena,karena,SCONJ,S--,-,2,mark,{'MorphInd': '^karena<s>_S--$'},In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",2,aksen,aksen,NOUN,X--,-,8,compound,{'MorphInd': '^aksen<x>_X--$'},In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",3,Irlandia,irlandia,PROPN,NSD,{'Number': 'Sing'},2,flat,{'MorphInd': '^irlandia<n>_NSD$'},In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",4,Murphy,murphy,PROPN,F--,-,3,flat,"{'SpaceAfter': 'No', 'MorphInd': '^murphy<f>_F--$'}",In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",6,Craven,craven,PROPN,F--,-,8,nsubj,{'MorphInd': '^craven<f>_F--$'},In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",7,tidak,tidak,PART,G--,{'Polarity': 'Neg'},8,advmod,{'MorphInd': '^tidak<g>_G--$'},Kata Negasi
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",8,yakin,yakin,ADJ,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",0,root,{'MorphInd': '^yakin<a>_ASP$'},In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",9,apakah,apa,SCONJ,W--+T--,{'PronType': 'Int'},12,mark,{'MorphInd': '^apa<w>_W--+kah<t>_T--$'},In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",10,dia,dia,PRON,B--,-,12,nsubj,{'MorphInd': '^dia<b>_B--$'},In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",11,bisa,bisa,ADV,M--,-,12,advmod,{'MorphInd': '^bisa<m>_M--$'},In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",12,bermain,bermain,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",8,advcl,{'MorphInd': '^ber+main<v>_VSA$'},In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",13,sebagai,sebagai,ADP,R--,-,14,case,{'MorphInd': '^sebagai<r>_R--$'},In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",14,Jackson,jackson,PROPN,F--,-,12,obl,{'MorphInd': '^jackson<f>_F--$'},In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",15,Rippner,rippner,PROPN,X--,-,14,flat,"{'SpaceAfter': 'No', 'MorphInd': '^rippner<x>_X--$'}",In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",17,yang,yang,PRON,S--,{'PronType': 'Rel'},28,nsubj,{'MorphInd': '^yang<s>_S--$'},In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",18,sejak,sejak,ADP,S--,-,20,case,{'MorphInd': '^sejak<s>_S--$'},In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",19,awal,awal,ADJ,NSD,{'Number': 'Sing'},20,amod,{'MorphInd': '^awal<n>_NSD$'},In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",20,penulisan,pentulisan,NOUN,NSD,{'Number': 'Sing'},28,obl,{'MorphInd': '^peN+tulis<v>+an_NSD$'},In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",21,dan,dan,CCONJ,H--,-,24,cc,{'MorphInd': '^dan<h>_H--$'},In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",22,pra,pra,NOUN,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",24,amod,{'MorphInd': '^pra<a>_ASP$'},In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",24,casting,casting,NOUN,F--,-,20,conj,"{'SpaceAfter': 'No', 'MorphInd': '^casting<f>_F--$'}",In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",26,karakter,karakter,NOUN,NSD,{'Number': 'Sing'},28,nsubj:pass,{'MorphInd': '^karakter<n>_NSD$'},In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",27,itu,itu,DET,B--,{'PronType': 'Dem'},26,det,{'MorphInd': '^itu<b>_B--$'},In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",28,dispesifikasikan,dispesifikasikan,VERB,X--,-,14,acl,{'MorphInd': '^dispesifikasikan<x>_X--$'},In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",29,sebagai,sebagai,ADP,R--,-,30,case,{'MorphInd': '^sebagai<r>_R--$'},In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",30,orang,orang,NOUN,NSD,{'Number': 'Sing'},28,obl,{'MorphInd': '^orang<n>_NSD$'},In_Scope
train-s526,"Karena aksen Irlandia Murphy, Craven tidak yakin apakah dia bisa bermain sebagai Jackson Rippner, yang sejak awal penulisan dan pra - casting, karakter itu dispesifikasikan sebagai orang Amerika.",31,Amerika,amerika,PROPN,NSD,{'Number': 'Sing'},30,flat,"{'SpaceAfter': 'No', 'MorphInd': '^amerika<n>_NSD$'}",In_Scope
train-s53,"Khidir menjawab salamnya dan bertanya, ``Dari mana datangnya kesejahteraan di bumi yang tidak mempunyai kesejahteraan?",1,Khidir,khidir,PROPN,X--,-,2,nsubj,{'MorphInd': '^khidir<x>_X--$'},Out_Scope
train-s53,"Khidir menjawab salamnya dan bertanya, ``Dari mana datangnya kesejahteraan di bumi yang tidak mempunyai kesejahteraan?",2,menjawab,menjawab,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",0,root,{'MorphInd': '^meN+jawab<v>_VSA$'},Out_Scope
train-s53,"Khidir menjawab salamnya dan bertanya, ``Dari mana datangnya kesejahteraan di bumi yang tidak mempunyai kesejahteraan?",3,salamnya,salam,NOUN,NSD+PS3,"{'Number': 'Sing', 'Number[psor]': 'Sing', 'Person[psor]': '3'}",2,obj,{'MorphInd': '^salam<n>_NSD+dia<p>_PS3$'},Out_Scope
train-s53,"Khidir menjawab salamnya dan bertanya, ``Dari mana datangnya kesejahteraan di bumi yang tidak mempunyai kesejahteraan?",4,dan,dan,CCONJ,H--,-,5,cc,{'MorphInd': '^dan<h>_H--$'},Out_Scope
train-s53,"Khidir menjawab salamnya dan bertanya, ``Dari mana datangnya kesejahteraan di bumi yang tidak mempunyai kesejahteraan?",5,bertanya,bertanya,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",2,conj,"{'SpaceAfter': 'No', 'MorphInd': '^ber+tanya<v>_VSA$'}",Out_Scope
train-s53,"Khidir menjawab salamnya dan bertanya, ``Dari mana datangnya kesejahteraan di bumi yang tidak mempunyai kesejahteraan?",8,Dari,dari,ADP,R--,-,9,case,{'MorphInd': '^dari<r>_R--$'},Out_Scope
train-s53,"Khidir menjawab salamnya dan bertanya, ``Dari mana datangnya kesejahteraan di bumi yang tidak mempunyai kesejahteraan?",9,mana,mana,NOUN,NSD,{'Number': 'Sing'},10,obl,{'MorphInd': '^mana<n>_NSD$'},Out_Scope
train-s53,"Khidir menjawab salamnya dan bertanya, ``Dari mana datangnya kesejahteraan di bumi yang tidak mempunyai kesejahteraan?",10,datangnya,datang,VERB,VSA+PS3,"{'Number': 'Sing', 'Number[psor]': 'Sing', 'Person[psor]': '3', 'Voice': 'Act'}",2,advcl,{'MorphInd': '^datang<v>_VSA+dia<p>_PS3$'},Out_Scope
train-s53,"Khidir menjawab salamnya dan bertanya, ``Dari mana datangnya kesejahteraan di bumi yang tidak mempunyai kesejahteraan?",11,kesejahteraan,kesejahteraan,NOUN,NSD,{'Number': 'Sing'},10,nsubj,{'MorphInd': '^ke+sejahtera<a>+an_NSD$'},Out_Scope
train-s53,"Khidir menjawab salamnya dan bertanya, ``Dari mana datangnya kesejahteraan di bumi yang tidak mempunyai kesejahteraan?",12,di,di,ADP,R--,-,13,case,{'MorphInd': '^di<r>_R--$'},Out_Scope
train-s53,"Khidir menjawab salamnya dan bertanya, ``Dari mana datangnya kesejahteraan di bumi yang tidak mempunyai kesejahteraan?",13,bumi,bumi,NOUN,NSD,{'Number': 'Sing'},11,nmod,{'MorphInd': '^bumi<n>_NSD$'},Out_Scope
train-s53,"Khidir menjawab salamnya dan bertanya, ``Dari mana datangnya kesejahteraan di bumi yang tidak mempunyai kesejahteraan?",14,yang,yang,PRON,S--,{'PronType': 'Rel'},16,nsubj,{'MorphInd': '^yang<s>_S--$'},In_Scope
train-s53,"Khidir menjawab salamnya dan bertanya, ``Dari mana datangnya kesejahteraan di bumi yang tidak mempunyai kesejahteraan?",15,tidak,tidak,PART,G--,{'Polarity': 'Neg'},16,advmod,{'MorphInd': '^tidak<g>_G--$'},Kata Negasi
train-s53,"Khidir menjawab salamnya dan bertanya, ``Dari mana datangnya kesejahteraan di bumi yang tidak mempunyai kesejahteraan?",16,mempunyai,menpunyai,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",13,acl,{'MorphInd': '^meN+punya<v>+i_VSA$'},In_Scope
train-s53,"Khidir menjawab salamnya dan bertanya, ``Dari mana datangnya kesejahteraan di bumi yang tidak mempunyai kesejahteraan?",17,kesejahteraan,kesejahteraan,NOUN,NSD,{'Number': 'Sing'},16,obj,"{'SpaceAfter': 'No', 'MorphInd': '^ke+sejahtera<a>+an_NSD$'}",In_Scope
train-s533,"Pengalaman - pengalamannya ini dicatatnya dalam bukunya yang terbit pada 1981, Prisoner Without a Name, Cell Without a Number (Penjara yang Tak Bernama, dan Sel yang Tak Bernomor).",1,Pengalaman,pengalaman,PROPN,NSD,{'Number': 'Sing'},5,nsubj:pass,{'MorphInd': '^pengalaman<n>_NSD$'},Out_Scope
train-s533,"Pengalaman - pengalamannya ini dicatatnya dalam bukunya yang terbit pada 1981, Prisoner Without a Name, Cell Without a Number (Penjara yang Tak Bernama, dan Sel yang Tak Bernomor).",3,pengalamannya,pengalaman,NOUN,NSD+PS3,"{'Number': 'Sing', 'Number[psor]': 'Sing', 'Person[psor]': '3'}",1,fixed,{'MorphInd': '^pengalaman<n>_NSD+dia<p>_PS3$'},Out_Scope
train-s533,"Pengalaman - pengalamannya ini dicatatnya dalam bukunya yang terbit pada 1981, Prisoner Without a Name, Cell Without a Number (Penjara yang Tak Bernama, dan Sel yang Tak Bernomor).",4,ini,ini,DET,B--,{'PronType': 'Dem'},1,det,{'MorphInd': '^ini<b>_B--$'},Out_Scope
train-s533,"Pengalaman - pengalamannya ini dicatatnya dalam bukunya yang terbit pada 1981, Prisoner Without a Name, Cell Without a Number (Penjara yang Tak Bernama, dan Sel yang Tak Bernomor).",5,dicatatnya,dicatat,NOUN,VSP+PS3,"{'Number': 'Sing', 'Number[psor]': 'Sing', 'Person[psor]': '3', 'Voice': 'Pass'}",0,root,{'MorphInd': '^di+catat<v>_VSP+dia<p>_PS3$'},Out_Scope
train-s533,"Pengalaman - pengalamannya ini dicatatnya dalam bukunya yang terbit pada 1981, Prisoner Without a Name, Cell Without a Number (Penjara yang Tak Bernama, dan Sel yang Tak Bernomor).",6,dalam,dalam,ADP,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",7,case,{'MorphInd': '^dalam<a>_ASP$'},Out_Scope
train-s533,"Pengalaman - pengalamannya ini dicatatnya dalam bukunya yang terbit pada 1981, Prisoner Without a Name, Cell Without a Number (Penjara yang Tak Bernama, dan Sel yang Tak Bernomor).",7,bukunya,buku,NOUN,NSD+PS3,"{'Number': 'Sing', 'Number[psor]': 'Sing', 'Person[psor]': '3'}",5,nmod,{'MorphInd': '^buku<n>_NSD+dia<p>_PS3$'},Out_Scope
train-s533,"Pengalaman - pengalamannya ini dicatatnya dalam bukunya yang terbit pada 1981, Prisoner Without a Name, Cell Without a Number (Penjara yang Tak Bernama, dan Sel yang Tak Bernomor).",8,yang,yang,PRON,S--,{'PronType': 'Rel'},9,obl,{'MorphInd': '^yang<s>_S--$'},Out_Scope
train-s533,"Pengalaman - pengalamannya ini dicatatnya dalam bukunya yang terbit pada 1981, Prisoner Without a Name, Cell Without a Number (Penjara yang Tak Bernama, dan Sel yang Tak Bernomor).",9,terbit,terbit,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",7,acl,{'MorphInd': '^terbit<v>_VSA$'},Out_Scope
train-s533,"Pengalaman - pengalamannya ini dicatatnya dalam bukunya yang terbit pada 1981, Prisoner Without a Name, Cell Without a Number (Penjara yang Tak Bernama, dan Sel yang Tak Bernomor).",10,pada,pada,ADP,R--,-,9,case,{'MorphInd': '^pada<r>_R--$'},Out_Scope
train-s533,"Pengalaman - pengalamannya ini dicatatnya dalam bukunya yang terbit pada 1981, Prisoner Without a Name, Cell Without a Number (Penjara yang Tak Bernama, dan Sel yang Tak Bernomor).",11,1981,1981,NUM,CC-,{'NumType': 'Card'},9,nummod,"{'SpaceAfter': 'No', 'MorphInd': '^1981<c>_CC-$'}",Out_Scope
train-s533,"Pengalaman - pengalamannya ini dicatatnya dalam bukunya yang terbit pada 1981, Prisoner Without a Name, Cell Without a Number (Penjara yang Tak Bernama, dan Sel yang Tak Bernomor).",13,Prisoner,prisoner,PROPN,X--,-,7,appos,{'MorphInd': '^prisoner<x>_X--$'},Out_Scope
train-s533,"Pengalaman - pengalamannya ini dicatatnya dalam bukunya yang terbit pada 1981, Prisoner Without a Name, Cell Without a Number (Penjara yang Tak Bernama, dan Sel yang Tak Bernomor).",14,Without,without,PROPN,X--,-,13,flat,{'MorphInd': '^without<x>_X--$'},Out_Scope
train-s533,"Pengalaman - pengalamannya ini dicatatnya dalam bukunya yang terbit pada 1981, Prisoner Without a Name, Cell Without a Number (Penjara yang Tak Bernama, dan Sel yang Tak Bernomor).",15,a,a,PROPN,F--,-,14,flat,{'MorphInd': '^a<f>_F--$'},Out_Scope
