sent_id,teks,token_id,token,lemma,upos,xpos,feats,head,deprel,misc,negasi_scope
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",20,Inggris,inggris,NOUN,NSD,{'Number': 'Sing'},19,compound,{'MorphInd': '^inggris<n>_NSD$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",21,kekuatan,kekuatan,NOUN,NSD,{'Number': 'Sing'},20,compound,{'MorphInd': '^ke+kuat<a>+an_NSD$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",22,secara,secara,ADP,R--,_,23,case,{'MorphInd': '^secara<r>_R--$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",23,perlahan,perlahan,ADV,D--,_,26,xcomp,{'MorphInd': '^perlahan<d>_D--$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",24,-,-,PUNCT,Z--,_,23,punct,{'MorphInd': '^-<z>_Z--$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",25,lahan,lahan,NOUN,NSD,{'Number': 'Sing'},23,fixed,{'MorphInd': '^lahan<n>_NSD$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",26,menegaskan,mentegaskan,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",12,advcl,{'MorphInd': '^meN+tegas<a>+kan_VSA$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",27,kontrol,kontrol,NOUN,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",26,obj,{'MorphInd': '^kontrol<v>_VSA$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",28,pada,pada,ADP,R--,_,29,case,{'MorphInd': '^pada<r>_R--$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",29,perang,perang,NOUN,NSD,{'Number': 'Sing'},27,nmod,{'MorphInd': '^perang<n>_NSD$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",30,Dari,dari,ADP,R--,_,31,case,{'MorphInd': '^dari<r>_R--$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",31,catatan,catatan,NOUN,NSD,{'Number': 'Sing'},29,nmod,"{'SpaceAfter': 'No', 'MorphInd': '^catat<v>+an_NSD$'}",
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",32,.,.,PUNCT,Z--,_,2,punct,"{'SpaceAfter': 'No', 'MorphInd': '^.<z>_Z--$'}",
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",33,",",",",PUNCT,Z--,_,2,punct,"{'MorphInd': '^,<z>_Z--$'}",
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",34,Umumnya,umumnya,ADV,B--,_,42,advmod,{'MorphInd': '^umumnya<b>_B--$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",35,unit,unit,NOUN,NSD,{'Number': 'Sing'},42,nsubj:pass,{'MorphInd': '^unit<n>_NSD$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",36,tur,tur,NOUN,F--,_,35,compound,{'MorphInd': '^tur<f>_F--$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",37,pertama,pertama,ADJ,CO-,_,35,amod,{'MorphInd': '^pertama<c>_CO-$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",38,mereka,mereka,PRON,PP3,"{'Number': 'Plur', 'Person': '3', 'PronType': 'Prs'}",35,det,{'MorphInd': '^mereka<p>_PP3$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",39,di,di,ADP,R--,_,40,case,{'MorphInd': '^di<r>_R--$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",40,Kalimantan,kalimantan,PROPN,NSD,{'Number': 'Sing'},35,nmod,{'MorphInd': '^kalimantan<n>_NSD$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",41,tidak,tidak,PART,G--,{'Polarity': 'Neg'},42,advmod,{'MorphInd': '^tidak<g>_G--$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",42,diizinkan,diizinkan,VERB,VSP,"{'Number': 'Sing', 'Voice': 'Pass'}",2,dep,{'MorphInd': '^di+izin<n>+kan_VSP$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",43,untuk,untuk,ADP,R--,_,44,case,{'MorphInd': '^untuk<r>_R--$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",44,melakukan,menlakukan,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",42,xcomp,{'MorphInd': '^meN+laku<a>+kan_VSA$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",45,berani,berani,ADJ,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",44,amod,{'MorphInd': '^berani<a>_ASP$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",46,seperti,seperti,ADP,R--,_,47,case,{'MorphInd': '^seperti<r>_R--$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",47,operasi,operasi,NOUN,NSD,{'Number': 'Sing'},44,obl,"{'SpaceAfter': 'No', 'MorphInd': '^operasi<n>_NSD$'}",
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",48,",",",",PUNCT,Z--,_,66,punct,"{'MorphInd': '^,<z>_Z--$'}",
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",49,dan,dan,CCONJ,H--,_,47,cc,{'MorphInd': '^dan<h>_H--$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",50,seperti,seperti,ADP,R--,_,47,case,{'MorphInd': '^seperti<r>_R--$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",51,yang,yang,PRON,S--,{'PronType': 'Rel'},52,nsubj:pass,{'MorphInd': '^yang<s>_S--$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",52,dilakukan,dilakukan,VERB,VSP,"{'Number': 'Sing', 'Voice': 'Pass'}",47,acl,{'MorphInd': '^di+laku<a>+kan_VSP$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",53,oleh,oleh,ADP,R--,_,55,case,{'MorphInd': '^oleh<r>_R--$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",54,3,3,NUM,CC-,{'NumType': 'Card'},55,nummod,{'MorphInd': '^3<c>_CC-$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",55,RAR,rar,PROPN,X--,_,52,obl,{'MorphInd': '^rar<x>_X--$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",56,dalam,dalam,ADP,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",57,case,{'MorphInd': '^dalam<a>_ASP$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",57,tur,tur,NOUN,F--,_,52,obl,{'MorphInd': '^tur<f>_F--$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",58,mereka,mereka,PRON,PP3,"{'Number': 'Plur', 'Person': '3', 'PronType': 'Prs'}",57,det,{'MorphInd': '^mereka<p>_PP3$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",59,yang,yang,PRON,S--,{'PronType': 'Rel'},60,nsubj,{'MorphInd': '^yang<s>_S--$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",60,pertama,pertama,ADJ,CO-,_,57,acl,{'MorphInd': '^pertama<c>_CO-$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",61,dan,dan,CCONJ,H--,_,66,cc,{'MorphInd': '^dan<h>_H--$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",62,hanya,hanya,ADV,D--,_,65,advmod,{'MorphInd': '^hanya<d>_D--$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",63,tidak,tidak,PART,G--,{'Polarity': 'Neg'},65,advmod,{'MorphInd': '^tidak<g>_G--$'},
train-s3854,"Ini memberikan peringatan dini dari serangan Indonesia ke Sarawak serta memberikan kontribusi bagi keberhasilan yang lebih luas dari Persemakmuran Inggris kekuatan secara perlahan - lahan menegaskan kontrol pada perang Dari catatan., Umumnya unit tur pertama mereka di Kalimantan tidak diizinkan untuk melakukan berani seperti operasi, dan seperti yang dilakukan oleh 3 RAR dalam tur mereka yang pertama dan hanya tidak mungkin telah perwakilan dari mereka oleh Gurkha yang lebih berpengalaman dan Inggris batalyon.",64,mungkin,mungkin,ADV,D--,_,65,advmod,{'MorphInd': '^mungkin<d>_D--$'},
